date,store_id,sku,units,lag7,lag14,lag28,rolling7_mean,rolling7_std,rolling30_mean,rolling30_std,price,price_change,promo,day_of_week,month,is_holiday,is_snap
2025-12-27,CA_1,HOUSEHOLD_3_005,75,73.0,77.0,63.0,57.42857142857143,16.701867588757267,57.733333333333334,17.784017104350117,11.196666666666667,0.0,False,5,12,False,False
2025-12-28,CA_1,HOUSEHOLD_3_005,56,78.0,88.0,84.0,54.285714285714285,14.044148078046423,58.63333333333333,16.94307575654301,11.196666666666667,0.0,False,6,12,False,False
2025-12-29,CA_1,HOUSEHOLD_3_005,69,65.0,42.0,56.0,54.857142857142854,14.622227046846303,58.833333333333336,17.03157986340902,11.196666666666667,0.0,True,0,12,False,False
2025-12-30,CA_1,HOUSEHOLD_3_005,66,35.0,47.0,35.0,59.285714285714285,12.079104350272058,58.233333333333334,16.420515623248093,11.196666666666667,0.0,False,1,12,False,False
2025-12-31,CA_1,HOUSEHOLD_3_005,50,46.0,43.0,55.0,59.857142857142854,11.422617496711947,58.03333333333333,16.485068130413328,11.196666666666667,0.0,False,2,12,False,False
2026-01-01,CA_1,HOUSEHOLD_3_005,48,42.0,37.0,50.0,60.714285714285715,9.995236960910995,58.46666666666667,16.02311548622985,11.196666666666667,0.0,False,3,1,True,False
2026-01-02,CA_1,HOUSEHOLD_3_005,60,61.0,61.0,54.0,60.57142857142857,9.997618764104798,58.63333333333333,16.01181316776903,11.196666666666667,0.0,False,4,1,False,False
2026-01-03,CA_1,HOUSEHOLD_3_005,90,75.0,73.0,87.0,62.714285714285715,14.29118942698943,59.96666666666667,16.9084417466203,11.196666666666667,0.0,False,5,1,False,False
2026-01-04,CA_1,HOUSEHOLD_3_005,35,56.0,78.0,96.0,59.714285714285715,17.72676211940846,59.333333333333336,17.485626280942387,11.196666666666667,0.0,False,6,1,False,False
2026-01-05,CA_1,HOUSEHOLD_3_005,54,69.0,65.0,41.0,57.57142857142857,17.319133377637016,58.233333333333334,16.70573581723965,11.196666666666667,0.0,True,0,1,False,False
2026-01-06,CA_1,HOUSEHOLD_3_005,43,66.0,35.0,53.0,54.285714285714285,17.632491653330273,56.46666666666667,15.318983790311197,11.196666666666667,0.0,False,1,1,False,False
2026-01-07,CA_1,HOUSEHOLD_3_005,47,50.0,46.0,62.0,53.857142857142854,17.789777696086883,56.666666666666664,15.148308960666773,11.196666666666667,0.0,False,2,1,False,False
2026-01-08,CA_1,HOUSEHOLD_3_005,52,48.0,42.0,48.0,54.42857142857143,17.633841922632197,56.63333333333333,15.157752843491313,11.196666666666667,0.0,False,3,1,False,False
2026-01-09,CA_1,HOUSEHOLD_3_005,59,60.0,61.0,49.0,54.285714285714285,17.585166909588747,56.53333333333333,15.130998857867342,11.196666666666667,0.0,True,4,1,False,False
2026-01-10,CA_1,HOUSEHOLD_3_005,70,90.0,75.0,77.0,51.42857142857143,11.326328367379885,57.266666666666666,15.2359224641416,11.196666666666667,0.0,False,5,1,False,False
2026-01-11,CA_1,HOUSEHOLD_3_005,50,35.0,56.0,88.0,53.57142857142857,8.847921466972577,57.3,15.2182966104666,11.196666666666667,0.0,False,6,1,False,False
2026-01-12,CA_1,HOUSEHOLD_3_005,53,54.0,69.0,42.0,53.42857142857143,8.847921466972577,56.5,14.771244198523528,11.196666666666667,0.0,False,0,1,False,False
2026-01-13,CA_1,HOUSEHOLD_3_005,55,43.0,66.0,47.0,55.142857142857146,7.559289460184534,55.4,13.520355024924495,11.196666666666667,0.0,False,1,1,False,False
2026-01-14,CA_1,HOUSEHOLD_3_005,38,47.0,50.0,43.0,53.857142857142854,9.651054716602587,55.266666666666666,13.675886993444786,11.196666666666667,0.0,False,2,1,False,False
2026-01-15,CA_1,HOUSEHOLD_3_005,26,52.0,48.0,37.0,50.142857142857146,14.346063007303567,54.56666666666667,14.618560081299925,11.196666666666667,0.0,False,3,1,False,False
2026-01-16,CA_1,HOUSEHOLD_3_005,87,59.0,60.0,61.0,54.142857142857146,20.01190122092827,56.03333333333333,15.592843923069214,11.196666666666667,0.0,False,4,1,False,False
2026-01-17,CA_1,HOUSEHOLD_3_005,81,70.0,90.0,73.0,55.714285714285715,21.815241504616946,57.5,15.808661964361487,11.196666666666667,0.0,False,5,1,False,False
2026-01-18,CA_1,HOUSEHOLD_3_005,67,50.0,35.0,78.0,58.142857142857146,22.018390581727893,57.7,15.892201514123792,11.196666666666667,0.0,False,6,1,False,False
2026-01-19,CA_1,HOUSEHOLD_3_005,69,53.0,54.0,65.0,60.42857142857143,22.225039503955454,57.56666666666667,15.775763456761117,11.196666666666667,0.0,False,0,1,False,False
2026-01-20,CA_1,HOUSEHOLD_3_005,50,55.0,43.0,35.0,59.714285714285715,22.50714172371579,56.63333333333333,15.34765697794438,11.196666666666667,0.0,False,1,1,False,False
2026-01-21,CA_1,HOUSEHOLD_3_005,58,38.0,47.0,46.0,62.57142857142857,20.468326286054275,56.4,15.26908077083254,11.196666666666667,0.0,True,2,1,False,False
2026-01-22,CA_1,HOUSEHOLD_3_005,54,26.0,52.0,42.0,66.57142857142857,13.770223223283162,57.03333333333333,14.735561801614374,11.196666666666667,0.0,False,3,1,False,False
2026-01-23,CA_1,HOUSEHOLD_3_005,44,87.0,59.0,61.0,60.42857142857143,12.68670094833091,56.96666666666667,14.791617694592762,11.196666666666667,0.0,False,4,1,False,False
2026-01-24,CA_1,HOUSEHOLD_3_005,83,81.0,70.0,75.0,60.714285714285715,13.237752650585925,58.333333333333336,15.248139136512302,11.196666666666667,0.0,False,5,1,False,False
2026-01-25,CA_1,HOUSEHOLD_3_005,96,67.0,50.0,56.0,64.85714285714286,18.871747591117693,59.5,16.72650178814946,11.196666666666667,0.0,False,6,1,False,False
2026-01-26,CA_1,HOUSEHOLD_3_005,44,69.0,53.0,69.0,61.285714285714285,20.270785922227123,58.46666666666667,16.69344974437032,11.196666666666667,0.0,False,0,1,False,False
2026-01-27,CA_1,HOUSEHOLD_3_005,39,50.0,55.0,66.0,59.714285714285715,21.669596871456285,57.9,17.064482169821012,11.196666666666667,0.0,False,1,1,False,False
2026-01-28,CA_1,HOUSEHOLD_3_005,39,58.0,38.0,50.0,57.0,23.065125189341583,56.9,17.269366939258653,11.196666666666667,0.0,False,2,1,False,False
2026-01-29,CA_1,HOUSEHOLD_3_005,51,54.0,26.0,48.0,56.57142857142857,23.157843472260407,56.4,17.213867705408667,11.196666666666667,0.0,False,3,1,False,False
2026-01-30,CA_1,HOUSEHOLD_3_005,64,44.0,87.0,60.0,59.42857142857143,22.574743578146066,56.86666666666667,17.224147710926577,11.196666666666667,0.0,False,4,1,False,False
2026-01-31,CA_1,HOUSEHOLD_3_005,47,83.0,81.0,90.0,54.285714285714285,20.295436972501022,56.833333333333336,17.24285625857921,11.196666666666667,0.0,False,5,1,False,False
2026-02-01,CA_1,HOUSEHOLD_3_005,76,96.0,67.0,35.0,51.42857142857143,13.818552057013086,57.36666666666667,17.58816869833016,11.196666666666667,0.0,False,6,2,False,False
2026-02-02,CA_1,HOUSEHOLD_3_005,52,44.0,69.0,54.0,52.57142857142857,13.427051585724762,56.1,16.491063410641356,11.196666666666667,0.0,True,0,2,False,False
2026-02-03,CA_1,HOUSEHOLD_3_005,48,39.0,50.0,43.0,53.857142857142854,12.2940171279715,56.53333333333333,16.083260377417798,11.196666666666667,0.0,False,1,2,False,False
2026-02-04,CA_1,HOUSEHOLD_3_005,39,39.0,58.0,47.0,53.857142857142854,12.2940171279715,56.03333333333333,16.394875846525633,11.196666666666667,0.0,False,2,2,False,False
2026-02-05,CA_1,HOUSEHOLD_3_005,47,51.0,54.0,52.0,53.285714285714285,12.539461521058021,56.166666666666664,16.30122342210769,11.196666666666667,0.0,False,3,2,False,False
2026-02-06,CA_1,HOUSEHOLD_3_005,73,64.0,44.0,59.0,54.57142857142857,14.175767384955934,57.03333333333333,16.487159754839837,11.196666666666667,0.0,False,4,2,False,False
2026-02-07,CA_1,HOUSEHOLD_3_005,67,47.0,83.0,70.0,57.42857142857143,14.408991901553938,57.53333333333333,16.556555808195323,11.196666666666667,0.0,False,5,2,False,False
2026-02-08,CA_1,HOUSEHOLD_3_005,47,76.0,96.0,50.0,53.285714285714285,12.175306782093616,57.13333333333333,16.66450560702111,11.196666666666667,0.0,False,6,2,False,False
2026-02-09,CA_1,HOUSEHOLD_3_005,52,52.0,44.0,53.0,53.285714285714285,12.175306782093616,56.53333333333333,16.508583625900027,11.196666666666667,0.0,False,0,2,False,False
2026-02-10,CA_1,HOUSEHOLD_3_005,57,48.0,39.0,55.0,54.57142857142857,11.998015708957062,56.766666666666666,16.46246165305062,11.196666666666667,0.0,False,1,2,False,False
2026-02-11,CA_1,HOUSEHOLD_3_005,43,39.0,39.0,38.0,55.142857142857146,11.201615529743464,56.43333333333333,16.641624865406644,11.196666666666667,0.0,False,2,2,False,False
2026-02-12,CA_1,HOUSEHOLD_3_005,31,47.0,51.0,26.0,52.857142857142854,14.334440710268051,55.63333333333333,17.27761823730412,11.196666666666667,0.0,False,3,2,False,False
2026-02-13,CA_1,HOUSEHOLD_3_005,70,73.0,64.0,87.0,52.42857142857143,13.660858231423353,56.7,17.13868381056789,11.196666666666667,0.0,False,4,2,False,False
2026-02-14,CA_1,HOUSEHOLD_3_005,100,67.0,47.0,81.0,57.142857142857146,22.415980694053736,59.166666666666664,17.87713495006932,11.196666666666667,0.0,False,5,2,False,False
2026-02-15,CA_1,HOUSEHOLD_3_005,72,47.0,76.0,67.0,60.714285714285715,22.521946968192925,58.666666666666664,17.27133030703524,11.196666666666667,0.0,False,6,2,False,False
2026-02-16,CA_1,HOUSEHOLD_3_005,37,52.0,52.0,69.0,58.57142857142857,24.14440682544055,57.2,17.177370839727438,11.196666666666667,0.0,False,0,2,False,False
2026-02-17,CA_1,HOUSEHOLD_3_005,47,57.0,48.0,50.0,57.142857142857146,24.545390411973283,56.53333333333333,17.172016798254692,11.196666666666667,0.0,True,1,2,False,False
2026-02-18,CA_1,HOUSEHOLD_3_005,49,43.0,39.0,58.0,58.0,24.06934426471425,55.86666666666667,17.05919376623714,11.196666666666667,0.0,False,2,2,False,False
2026-02-19,CA_1,HOUSEHOLD_3_005,37,31.0,47.0,54.0,58.857142857142854,23.032068740696953,55.43333333333333,17.37553439184821,11.196666666666667,0.0,True,3,2,False,False
2026-02-20,CA_1,HOUSEHOLD_3_005,68,70.0,73.0,44.0,58.57142857142857,22.882723780595853,55.766666666666666,17.521776270634263,11.196666666666667,0.0,False,4,2,False,False
2026-02-21,CA_1,HOUSEHOLD_3_005,64,100.0,67.0,83.0,53.42857142857143,14.547131937912962,56.1,17.582024519573896,11.196666666666667,0.0,True,5,2,False,False
2026-02-22,CA_1,HOUSEHOLD_3_005,73,72.0,47.0,96.0,53.57142857142857,14.763210387730055,57.06666666666667,17.69070149938185,11.196666666666667,0.0,False,6,2,False,False
2026-02-23,CA_1,HOUSEHOLD_3_005,53,37.0,52.0,44.0,55.857142857142854,12.889641466808014,56.06666666666667,17.00899018538249,11.196666666666667,0.0,False,0,2,False,False
2026-02-24,CA_1,HOUSEHOLD_3_005,56,47.0,57.0,39.0,57.142857142857146,12.294017127971497,54.733333333333334,15.24723453349955,11.196666666666667,0.0,False,1,2,False,False
2026-02-25,CA_1,HOUSEHOLD_3_005,47,49.0,43.0,39.0,56.857142857142854,12.53566341056015,54.833333333333336,15.184119048017532,11.196666666666667,0.0,False,2,2,False,False
2026-02-26,CA_1,HOUSEHOLD_3_005,43,37.0,31.0,51.0,57.714285714285715,11.071198154284293,54.96666666666667,15.057323417717644,11.196666666666667,0.0,False,3,2,False,False
2026-02-27,CA_1,HOUSEHOLD_3_005,52,68.0,70.0,64.0,55.42857142857143,10.212037714663703,55.4,14.76622427400945,11.196666666666667,0.0,False,4,2,False,False
2026-02-28,CA_1,HOUSEHOLD_3_005,79,64.0,100.0,47.0,57.57142857142857,13.38976154700724,56.333333333333336,15.3518129522067,11.196666666666667,0.0,False,5,2,False,False
2026-03-01,CA_1,HOUSEHOLD_3_005,69,73.0,72.0,76.0,57.0,12.688577540449499,56.5,15.464642653931396,11.196666666666667,0.0,False,6,3,False,False
2026-03-02,CA_1,HOUSEHOLD_3_005,46,53.0,37.0,52.0,56.0,13.316656236958769,56.46666666666667,15.486887297353226,11.196666666666667,0.0,False,0,3,False,False
2026-03-03,CA_1,HOUSEHOLD_3_005,52,56.0,47.0,48.0,55.42857142857143,13.402203088263034,55.666666666666664,15.056979898975824,11.196666666666667,0.0,False,1,3,False,False
2026-03-04,CA_1,HOUSEHOLD_3_005,51,47.0,49.0,39.0,56.0,13.063945294843599,55.63333333333333,15.066481028253204,11.196666666666667,0.0,False,2,3,False,False
2026-03-05,CA_1,HOUSEHOLD_3_005,42,43.0,37.0,47.0,55.857142857142854,13.234154946306798,55.43333333333333,15.210439548690527,11.196666666666667,0.0,False,3,3,False,False
2026-03-06,CA_1,HOUSEHOLD_3_005,73,52.0,68.0,73.0,58.857142857142854,14.530755559944447,56.56666666666667,15.21043954869053,11.196666666666667,0.0,False,4,3,False,False
2026-03-07,CA_1,HOUSEHOLD_3_005,83,79.0,64.0,67.0,59.42857142857143,15.501152030920593,57.766666666666666,15.836847764831171,11.196666666666667,0.0,False,5,3,False,False
2026-03-08,CA_1,HOUSEHOLD_3_005,54,69.0,73.0,47.0,57.285714285714285,14.985707476506676,57.13333333333333,15.584548787807154,11.196666666666667,0.0,False,6,3,False,False
2026-03-09,CA_1,HOUSEHOLD_3_005,71,46.0,53.0,52.0,60.857142857142854,14.825974632701994,57.266666666666666,15.68863707698456,11.196666666666667,0.0,False,0,3,False,False
2026-03-10,CA_1,HOUSEHOLD_3_005,58,52.0,56.0,57.0,61.714285714285715,14.395766573478967,57.63333333333333,15.56849899378683,11.196666666666667,0.0,False,1,3,False,False
2026-03-11,CA_1,HOUSEHOLD_3_005,58,51.0,47.0,43.0,62.714285714285715,13.756383799461773,57.833333333333336,15.532132063460667,11.196666666666667,0.0,True,2,3,False,False
2026-03-12,CA_1,HOUSEHOLD_3_005,49,42.0,43.0,31.0,63.714285714285715,12.161610169083735,57.56666666666667,15.615384397607981,11.196666666666667,0.0,False,3,3,False,False
2026-03-13,CA_1,HOUSEHOLD_3_005,33,73.0,52.0,70.0,58.0,15.8954920234218,57.233333333333334,16.03806535183986,11.196666666666667,0.0,False,4,3,False,False
2026-03-14,CA_1,HOUSEHOLD_3_005,97,83.0,79.0,100.0,60.0,19.933221850301386,59.43333333333333,16.82297963138999,11.196666666666667,0.0,False,5,3,False,False
2026-03-15,CA_1,HOUSEHOLD_3_005,75,54.0,69.0,72.0,63.0,20.45319860885657,59.6,16.95551990274599,11.196666666666667,0.0,True,6,3,False,False
2026-03-16,CA_1,HOUSEHOLD_3_005,61,71.0,46.0,37.0,61.57142857142857,20.148259998133337,58.3,15.150167860683855,11.196666666666667,0.0,False,0,3,False,False
2026-03-17,CA_1,HOUSEHOLD_3_005,56,58.0,52.0,47.0,61.285714285714285,20.221393668705453,57.766666666666666,14.93129860932802,11.196666666666667,0.0,False,1,3,False,False
2026-03-18,CA_1,HOUSEHOLD_3_005,67,58.0,51.0,49.0,62.57142857142857,20.263737256958468,58.766666666666666,14.490623206734131,11.196666666666667,0.0,False,2,3,False,False
2026-03-19,CA_1,HOUSEHOLD_3_005,40,49.0,42.0,37.0,61.285714285714285,21.51522163271299,58.53333333333333,14.740826097033706,11.196666666666667,0.0,False,3,3,False,False
2026-03-20,CA_1,HOUSEHOLD_3_005,56,33.0,73.0,68.0,64.57142857142857,17.933740480419765,58.766666666666666,14.639774195859328,11.196666666666667,0.0,True,4,3,False,False
2026-03-21,CA_1,HOUSEHOLD_3_005,66,97.0,83.0,64.0,60.142857142857146,11.126972805283705,59.733333333333334,14.10046057778783,11.196666666666667,0.0,False,5,3,False,False
2025-04-19,CA_1,HOUSEHOLD_3_006,6,5.0,6.0,5.0,4.857142857142857,1.9518001458970664,4.689655172413793,1.5834737644058319,14.55962962962963,0.0,False,5,4,False,False
2025-04-20,CA_1,HOUSEHOLD_3_006,6,8.0,7.0,4.0,4.571428571428571,1.5118578920369092,4.733333333333333,1.5742175578808126,14.55962962962963,0.0,False,6,4,False,False
2025-04-21,CA_1,HOUSEHOLD_3_006,5,5.0,4.0,4.0,4.571428571428571,1.5118578920369092,4.733333333333333,1.5742175578808126,14.55962962962963,0.0,False,0,4,False,False
2025-04-22,CA_1,HOUSEHOLD_3_006,4,3.0,2.0,3.0,4.714285714285714,1.3801311186847087,4.733333333333333,1.5742175578808126,14.55962962962963,0.0,False,1,4,False,False
2025-04-23,CA_1,HOUSEHOLD_3_006,2,3.0,4.0,3.0,4.571428571428571,1.6183471874253743,4.666666666666667,1.6470105276411926,14.55962962962963,0.0,False,2,4,False,False
2025-04-24,CA_1,HOUSEHOLD_3_006,4,3.0,3.0,3.0,4.714285714285714,1.4960264830861913,4.7,1.6220463873633888,14.55962962962963,0.0,True,3,4,False,False
2025-04-25,CA_1,HOUSEHOLD_3_006,3,6.0,4.0,6.0,4.285714285714286,1.4960264830861916,4.7,1.6220463873633888,14.55962962962963,0.0,True,4,4,False,False
2025-04-26,CA_1,HOUSEHOLD_3_006,6,6.0,5.0,6.0,4.285714285714286,1.4960264830861916,4.8,1.6060231457944765,14.55962962962963,0.0,False,5,4,False,False
2025-04-27,CA_1,HOUSEHOLD_3_006,6,6.0,8.0,8.0,4.285714285714286,1.4960264830861916,4.8,1.6060231457944765,14.55962962962963,0.0,False,6,4,False,False
2025-04-28,CA_1,HOUSEHOLD_3_006,4,5.0,5.0,6.0,4.142857142857143,1.4638501094228002,4.733333333333333,1.5959719411009734,14.55962962962963,0.0,False,0,4,False,False
2025-04-29,CA_1,HOUSEHOLD_3_006,5,4.0,3.0,6.0,4.285714285714286,1.4960264830861916,4.633333333333334,1.473521078171633,14.55962962962963,0.0,False,1,4,False,False
2025-04-30,CA_1,HOUSEHOLD_3_006,3,2.0,3.0,4.0,4.428571428571429,1.2724180205607039,4.533333333333333,1.4793599112881342,14.55962962962963,0.0,False,2,4,False,False
2025-05-01,CA_1,HOUSEHOLD_3_006,3,4.0,3.0,4.0,4.285714285714286,1.380131118684709,4.433333333333334,1.4781939897267768,14.55962962962963,0.0,False,3,5,False,False
2025-05-02,CA_1,HOUSEHOLD_3_006,6,3.0,6.0,5.0,4.714285714285714,1.3801311186847083,4.5,1.5028708160235102,14.55962962962963,0.0,False,4,5,False,False
2025-05-03,CA_1,HOUSEHOLD_3_006,6,6.0,6.0,6.0,4.714285714285714,1.3801311186847083,4.566666666666666,1.5241353305225642,14.55962962962963,0.0,False,5,5,False,False
2025-05-04,CA_1,HOUSEHOLD_3_006,5,6.0,6.0,7.0,4.571428571428571,1.2724180205607039,4.566666666666666,1.5241353305225642,14.55962962962963,0.0,False,6,5,False,False
2025-05-05,CA_1,HOUSEHOLD_3_006,4,4.0,5.0,4.0,4.571428571428571,1.2724180205607039,4.5,1.5028708160235102,14.55962962962963,0.0,False,0,5,False,False
2025-05-06,CA_1,HOUSEHOLD_3_006,5,5.0,4.0,2.0,4.571428571428571,1.2724180205607039,4.433333333333334,1.4307782626184982,14.55962962962963,0.0,False,1,5,False,False
2025-05-07,CA_1,HOUSEHOLD_3_006,5,3.0,2.0,4.0,4.857142857142857,1.0690449676496974,4.466666666666667,1.4319827906241323,14.55962962962963,0.0,False,2,5,False,False
2025-05-08,CA_1,HOUSEHOLD_3_006,3,3.0,4.0,3.0,4.857142857142857,1.0690449676496974,4.5,1.383399112132242,14.55962962962963,0.0,True,3,5,False,False
2025-05-09,CA_1,HOUSEHOLD_3_006,4,6.0,3.0,4.0,4.571428571428571,0.9759000729485333,4.5,1.383399112132242,14.55962962962963,0.0,False,4,5,False,False
2025-05-10,CA_1,HOUSEHOLD_3_006,6,6.0,6.0,5.0,4.571428571428571,0.9759000729485333,4.6,1.3796551293211172,14.55962962962963,0.0,False,5,5,False,False
2025-05-11,CA_1,HOUSEHOLD_3_006,7,5.0,6.0,8.0,4.857142857142857,1.3451854182690985,4.7,1.4419813954512681,14.55962962962963,0.0,False,6,5,False,False
2025-05-12,CA_1,HOUSEHOLD_3_006,4,4.0,4.0,5.0,4.857142857142857,1.3451854182690985,4.666666666666667,1.446358884574816,14.55962962962963,0.0,True,0,5,False,False
2025-05-13,CA_1,HOUSEHOLD_3_006,5,5.0,5.0,3.0,4.857142857142857,1.3451854182690985,4.566666666666666,1.3047217521658452,14.55962962962963,0.0,False,1,5,False,False
2025-05-14,CA_1,HOUSEHOLD_3_006,3,5.0,3.0,3.0,4.571428571428571,1.511857892036909,4.5,1.332614748892386,14.55962962962963,0.0,False,2,5,False,False
2025-05-15,CA_1,HOUSEHOLD_3_006,2,3.0,3.0,3.0,4.428571428571429,1.7182493859684491,4.466666666666667,1.3829836145670416,14.55962962962963,0.0,True,3,5,False,False
2025-05-16,CA_1,HOUSEHOLD_3_006,6,4.0,6.0,6.0,4.714285714285714,1.7994708216848745,4.566666666666666,1.3817363722139078,14.55962962962963,0.0,False,4,5,False,False
2025-05-17,CA_1,HOUSEHOLD_3_006,8,6.0,6.0,6.0,5.0,2.160246899469287,4.733333333333333,1.4840144374549435,14.55962962962963,0.0,True,5,5,False,False
2025-05-18,CA_1,HOUSEHOLD_3_006,8,7.0,5.0,6.0,5.142857142857143,2.3401261667248794,4.8,1.5844067746592754,14.55962962962963,0.0,False,6,5,False,False
2025-05-19,CA_1,HOUSEHOLD_3_006,3,4.0,4.0,5.0,5.0,2.4494897427831783,4.7,1.6006464211427962,14.55962962962963,0.0,False,0,5,False,False
2025-05-20,CA_1,HOUSEHOLD_3_006,4,5.0,5.0,4.0,4.857142857142857,2.478478796128211,4.633333333333334,1.5862193902556445,14.55962962962963,0.0,False,1,5,False,False
2025-05-21,CA_1,HOUSEHOLD_3_006,4,3.0,5.0,2.0,5.0,2.380476142847617,4.6,1.5887535778195696,14.55962962962963,0.0,False,2,5,False,False
2025-05-22,CA_1,HOUSEHOLD_3_006,5,2.0,3.0,4.0,5.428571428571429,1.9880595947760102,4.633333333333334,1.5862193902556445,14.55962962962963,0.0,False,3,5,False,False
2025-05-23,CA_1,HOUSEHOLD_3_006,5,6.0,4.0,3.0,5.285714285714286,1.976047040118708,4.733333333333333,1.5070714541175851,14.55962962962963,0.0,False,4,5,False,False
2025-05-24,CA_1,HOUSEHOLD_3_006,5,8.0,6.0,6.0,4.857142857142857,1.573591584938887,4.766666666666667,1.501340397280293,14.55962962962963,0.0,False,5,5,False,False
2025-05-25,CA_1,HOUSEHOLD_3_006,7,8.0,7.0,6.0,4.714285714285714,1.2535663410560185,4.9,1.5165750888103107,14.55962962962963,0.0,False,6,5,False,False
2025-05-26,CA_1,HOUSEHOLD_3_006,6,3.0,4.0,4.0,5.142857142857143,1.0690449676496987,4.9,1.5165750888103107,14.55962962962963,0.0,False,0,5,False,False
2025-05-27,CA_1,HOUSEHOLD_3_006,5,4.0,5.0,5.0,5.285714285714286,0.951189731211343,4.866666666666666,1.5024883574816204,14.55962962962963,0.0,False,1,5,False,False
2025-05-28,CA_1,HOUSEHOLD_3_006,5,4.0,3.0,3.0,5.428571428571429,0.7867957924694445,4.9,1.4936647825930094,14.55962962962963,0.0,False,2,5,False,False
2025-05-29,CA_1,HOUSEHOLD_3_006,4,5.0,2.0,3.0,5.285714285714286,0.9511897312113432,4.866666666666666,1.5024883574816204,14.55962962962963,0.0,False,3,5,False,False
2025-05-30,CA_1,HOUSEHOLD_3_006,3,5.0,6.0,6.0,5.0,1.2909944487358072,4.866666666666666,1.5024883574816204,14.55962962962963,0.0,True,4,5,False,False
2025-05-31,CA_1,HOUSEHOLD_3_006,7,5.0,8.0,6.0,5.285714285714286,1.4960264830861922,5.0,1.5085960589122323,14.55962962962963,0.0,True,5,5,False,False
2025-06-01,CA_1,HOUSEHOLD_3_006,7,7.0,8.0,5.0,5.285714285714286,1.4960264830861922,5.033333333333333,1.5421286974634225,14.55962962962963,0.0,False,6,6,False,False
2025-06-02,CA_1,HOUSEHOLD_3_006,5,6.0,3.0,4.0,5.142857142857143,1.463850109422801,5.0,1.5312829869775535,14.55962962962963,0.0,False,0,6,False,False
2025-06-03,CA_1,HOUSEHOLD_3_006,5,5.0,4.0,5.0,5.142857142857143,1.463850109422801,5.0,1.5312829869775535,14.55962962962963,0.0,False,1,6,False,False
2025-06-04,CA_1,HOUSEHOLD_3_006,4,5.0,4.0,5.0,5.0,1.527525231651948,5.0,1.5312829869775535,14.55962962962963,0.0,False,2,6,False,False
2025-06-05,CA_1,HOUSEHOLD_3_006,3,4.0,5.0,3.0,4.857142857142857,1.6761634196950532,4.933333333333334,1.5742175578808133,14.55962962962963,0.0,False,3,6,False,False
2025-06-06,CA_1,HOUSEHOLD_3_006,7,3.0,5.0,4.0,5.428571428571429,1.6183471874253748,5.0,1.6188544268007596,14.55962962962963,0.0,False,4,6,False,False
2025-06-07,CA_1,HOUSEHOLD_3_006,6,7.0,5.0,6.0,5.285714285714286,1.4960264830861922,5.1,1.5833182092441622,14.55962962962963,0.0,False,5,6,False,False
2025-06-08,CA_1,HOUSEHOLD_3_006,7,7.0,7.0,7.0,5.285714285714286,1.4960264830861922,5.2,1.6060231457944774,14.55962962962963,0.0,False,6,6,False,False
2025-06-09,CA_1,HOUSEHOLD_3_006,6,5.0,6.0,4.0,5.428571428571429,1.5118578920369097,5.2,1.6060231457944774,14.55962962962963,0.0,False,0,6,False,False
2025-06-10,CA_1,HOUSEHOLD_3_006,3,5.0,5.0,5.0,5.142857142857143,1.772810520855838,5.066666666666666,1.6174337556830545,14.55962962962963,0.0,False,1,6,False,False
2025-06-11,CA_1,HOUSEHOLD_3_006,3,4.0,5.0,3.0,5.0,1.9148542155126775,5.033333333333333,1.6501480254047298,14.55962962962963,0.0,False,2,6,False,False
2025-06-12,CA_1,HOUSEHOLD_3_006,5,3.0,4.0,2.0,5.285714285714286,1.7043362064926946,5.033333333333333,1.6501480254047298,14.55962962962963,0.0,False,3,6,False,False
2025-06-13,CA_1,HOUSEHOLD_3_006,5,7.0,3.0,6.0,5.0,1.5275252316519485,5.1,1.6049492418657731,14.55962962962963,0.0,False,4,6,False,False
2025-06-14,CA_1,HOUSEHOLD_3_006,8,6.0,7.0,8.0,5.285714285714286,1.8898223650461372,5.3,1.5789564428051412,14.55962962962963,0.0,True,5,6,False,False
2025-06-15,CA_1,HOUSEHOLD_3_006,4,7.0,7.0,8.0,4.857142857142857,1.7728105208558385,5.233333333333333,1.590561239773957,14.55962962962963,0.0,False,6,6,False,False
2025-06-16,CA_1,HOUSEHOLD_3_006,2,6.0,5.0,3.0,4.285714285714286,1.9760470401187098,5.033333333333333,1.607811391695049,14.55962962962963,0.0,True,0,6,False,False
2025-06-17,CA_1,HOUSEHOLD_3_006,5,3.0,5.0,4.0,4.571428571428571,1.9023794624226857,4.933333333333334,1.5070714541175854,14.55962962962963,0.0,False,1,6,False,False
2025-06-18,CA_1,HOUSEHOLD_3_006,4,3.0,4.0,4.0,4.714285714285714,1.7994708216848765,4.966666666666667,1.4735210781716337,14.55962962962963,0.0,False,2,6,False,False
2025-06-19,CA_1,HOUSEHOLD_3_006,4,5.0,3.0,5.0,4.571428571428571,1.8126539343499335,4.966666666666667,1.4735210781716337,14.55962962962963,0.0,False,3,6,False,False
2025-06-20,CA_1,HOUSEHOLD_3_006,8,5.0,7.0,5.0,5.0,2.236067977499791,5.1,1.56138753500941,14.55962962962963,0.0,False,4,6,False,False
2025-06-21,CA_1,HOUSEHOLD_3_006,5,8.0,6.0,5.0,4.571428571428571,1.8126539343499335,5.1,1.56138753500941,14.55962962962963,0.0,False,5,6,False,False
